"mean_certainty"
0.870856346296413
0.876118036931647
0.86334522237469
0.866554645768234
0.857601939713848
0.900739942058655
0.887292282968493
0.892323291088854
0.885267700175089
0.8987495381119
0.88589079311184
0.892199929231512
0.904258539693962
0.902699386261936
0.90493144239299
0.898073519556783
0.898744900963668
0.899369926351522
0.901734376116656
0.900814159171257
0.897518131935171
0.903987054639895
0.906683652513727
0.906249115957014
0.906367614146854
0.906394870677364
0.906616178688793
0.90671388821377
0.906823326836872
0.906833370109754
0.908210781876863
0.910529528278857
0.900674666136703
0.900893425848335
0.909287479441679
0.90930987397109
0.906465658482297
0.908633525953961
0.909884449708209
0.906843412624273
0.90657135581132
0.913681980126005
0.911007167152794
0.906646631122567
0.904692999636089
0.910124017990061
0.908091874979436
0.90816183012378
0.908216428633646
0.908298333444899
0.90829961241356
0.912702159207713
0.915642843169293
0.916079222720249
0.913703675995514
0.913705407941182
0.913705407941182
0.913705407941182
0.913706987919951
0.913706987919951
0.913706987919951
0.913706987919951
0.913706987919951
0.913706987919951
0.911068622663151
0.911068622663151
0.910995443173618
0.910995443173618
0.910995443173618
0.910995443173618
0.910995443173618
0.912805060852718
0.912893010181974
0.912943821002929
0.917708292930287
0.91778826760045
0.917927527490039
0.917973677760788
0.91804941332583
0.918079335351441
0.91441360449618
0.918155961504505
0.914548534700381
0.914548534700381
0.914548534700381
0.914548534700381
0.914504287594796
0.914460952646498
0.934274814655406
0.934274814655406
0.934274814655406
0.935795896453783
0.917304329782824
0.917304329782824
0.917304329782824
0.917304329782824
0.917304329782824
0.917304329782824
0.917304329782824
0.917304329782824
